date,ticker,text,sentiment_score,day_return,close
2026-03-17 14:13:20,SBER,"Греф: Сбербанк заплатит рекордные дивиденды за 2025 год в размере 50% от чистой прибыли #SBER - Мы надеемся, что в этом году мы заработаем больше прибыли, чем в прошлом году - Отношение доходов к расходам составило у нас 30%, что является одним из лучших образцов на мировом рынке - У нас производительность труда в прошлом году выросла выше, чем в обычные годы: обычно 6–7%, а в прошлом году – порядка 10%.",0.9564,0.7454200884396578,318.96
2026-03-17 14:05:23,VKCO,"Блокировка мессенджера Telegram в России вошла в завершающую стадию, однако пользователи не переходят на другие сервисы — гендиректор Telecom Daily Денис Кусков #VKCO Пользоваться без VPN бесполезно. Но, как показывает практика и спрос на VPN, люди не уходят с площадок, — сказал Кусков.",-0.8038,-0.24287564766839378,308.05
2026-03-17 13:50:35,FESH,FESCO впервые выполнила прямой судозаход морского контейнерного сервиса в порт Джидда на Красном море — замгендиректора Герман Маслов #FESH,0.4104,-0.7862407862407812,60.57
2026-03-17 13:45:45,MOEX,"Мосбиржа перезапускает конкурс Лучший частный инвестор в новом формате #MOEX Регистрация открыта с 16 марта по 3 декабря С 2026 года в конкурсе Лучший частный инвестор вводятся три основные лиги в зависимости от размера стартового портфеля: Бронзовая – до 100 тыс. рублей Серебряная – 100-500 тыс. рублей Золотая – свыше 500 тыс. рублей. Клиентам партнеров будут доступны дополнительные номинации и награды. Призовой фонд в номинациях Альфа-банка составит 20 млн рублей. Призовой фонд ВТБ – 8 млн рублей, также ВТБ удвоит выигрыш в номинациях для своих клиентов. Общий фонд этой инициативы составляет 45 млн рублей. Клиентам Финама и БКС Мир инвестиций будут доступны эксклюзивные призы на суммы 5 и 2,5 млн рублей соответственно.",0.9832,0.16588491019335344,175.11
2026-03-17 13:43:18,FESH,"Fesco и Агро-Авто, входящая в группу X5 договорились о сотрудничестве на территории РФ #FESH FESCO намерена задействовать свои возможности в контейнерных железнодорожных и интермодальных перевозках, а Агро-Авто – компетенции в автомобильной логистике.",0.0063,-0.7862407862407812,60.57
2026-03-17 13:40:38,MTSS,Сервисы кикшеринга в условиях ограничений работы мобильного интернета будут продолжать работу за счет белых списков и технологий поездок по смс #WUSH #MTSS,0.0133,0.9931582432134186,228.8
2026-03-17 13:40:38,WUSH,Сервисы кикшеринга в условиях ограничений работы мобильного интернета будут продолжать работу за счет белых списков и технологий поездок по смс #WUSH #MTSS,0.0133,-1.4546199549272707,96.2
2026-03-17 13:29:58,HNFG,"Выручка HENDERSON в феврале 2026 года выросла на 4,2% г/г до 2,2 млрд руб, за 2 мес рост на 2,4% г/г до 4,3 млрд руб — операционные результаты #HNFG В феврале мы отмечаем ускорение темпов роста выручки по сравнению с январём, несмотря на сохраняющуюся коррекцию потребительской активности на рынке. Такая динамика во многом обусловлена силой бренда, а также успешным стартом продаж коллекции весна–лето 2026. Новая коллекция отвечает актуальным запросам Клиентов и формирует дополнительный импульс спроса. Это позволяет Компании демонстрировать устойчивые результаты даже в условиях сдержанных потребительских настроений.",0.9384,-0.3742203742203766,479.2
2026-03-17 13:21:51,PIKK,Глава Минстроя Файзуллин: Нас не устраивают объемы продаж новостроек в начале 2026 года #PIKK #SMLT #LSRG,0.0011,-0.08492569002122659,470.6
2026-03-17 13:21:51,SMLT,Глава Минстроя Файзуллин: Нас не устраивают объемы продаж новостроек в начале 2026 года #PIKK #SMLT #LSRG,0.0011,-0.26537997587455314,826.8
2026-03-17 13:21:51,LSRG,Глава Минстроя Файзуллин: Нас не устраивают объемы продаж новостроек в начале 2026 года #PIKK #SMLT #LSRG,0.0011,-0.2249086308687128,709.8
2026-03-17 12:58:08,SBER,Песков: Путин сегодня проведет встречу с главой Сбера Германом Грефом #SBER,-0.0004,0.7454200884396578,318.96
2026-03-17 12:39:21,FIXR,Fix Price в течение 2025 года увеличил объем интернет-продаж в России на 12% г/г #FIXR,0.5312,0.5632869449966796,0.607
2026-03-17 12:36:01,NKHP,"Погрузка зерна на сети РЖД в феврале 2026 года выросла на 38% г/г до 3 млн т, на экспорт отгружено 2,1 млн т #NKHP",0.1824,-0.27497708524289644,544.0
2026-03-17 12:19:29,MGNT,"За последние 3 года мы выросли в 3 раза — директор сети Магнит Аптека Сергей Буйлов в интервью Ведомости. Здоровье #MGNT - Мы работаем в среднем ценовом сегменте, продукция которого сегодня наиболее востребована - Главное преимущество — единая программа лояльности с Магнитом - Доля онлайн продаж — 24% по сравнению с 1,5-2% пару лет назад - Планируем открыть не менее 100 точек в 2026 г., не исключаем сделок по слияниям и поглощениям .",0.014,0.6055900621118012,3239.5
2026-03-17 12:10:33,RAGR,"МНЕНИЕ: Российские производители удобрений могут стать главными бенефициарами кризиса, вызванного блокировкой Ормузского пролива — Известия #RAGR #PHOR",-0.3481,-0.08628127696290641,115.8
2026-03-17 12:10:33,PHOR,"МНЕНИЕ: Российские производители удобрений могут стать главными бенефициарами кризиса, вызванного блокировкой Ормузского пролива — Известия #RAGR #PHOR",-0.3481,1.7948717948717947,7543.0
2026-03-17 11:54:28,RUAL,"ФАС просят вмешаться в ценообразование стоимости алюминия, который сегодня на внутреннем рынке стоит дороже, чем на мировом — Известия #RUAL",-0.0194,0.5103776794828205,44.31
2026-03-17 11:45:58,ROSN,"Скидки на Urals за первые две недели марта растут на условиях отгрузки в российских западных портах, при поставке в порты Индии и Китая - уменьшаются — Argus #ROSN",-0.0796,-0.2620439427534794,494.8
2026-03-17 11:39:28,MGNT,Магнит первым из федеральных ритейлеров открыл магазины в Магаданской области #MGNT,0.544,0.6055900621118012,3239.5
2026-03-17 11:36:11,MRKS,"Россети Сибирь МСФО 2025 год: Выручка ₽133,37 млрд Чистая прибыль ₽1,16 млрд против убытка ₽0,86 млрд годом ранее #MRKS",-0.9144,2.1696252465483257,0.518
2026-03-17 11:32:22,MRKS,"Россети Сибирь РСБУ 2025 год: Выручка 133,27 млрд Чистая прибыль ₽1,68 млрд против убытка ₽0,69 млрд годом ранее #MRKS",-0.5488,2.1696252465483257,0.518
2026-03-17 11:08:12,AFLT,"По данным Goldman Sachs, война на Ближнем Востоке окажет большее влияние на такие продукты, как авиакеросин и дизельное топливо, чем на сырую нефть #AFLT",-0.0105,-0.45311268715523423,50.53
2026-03-17 10:55:08,HYDR,"Губернатор Сахалина провел совещание с участием представителей Сахалинэнерго и РусГидро и потребовал разобраться в причинах масштабного отключения света на Сахалине 14 марта #SLEN #HYDR Подобный инцидент уже имел место в декабре прошлого года. Повторение считаю недопустимым, — сказал Валерий Лимаренко.",-0.0358,0.15804922104311997,0.4436
2026-03-17 10:55:08,SLEN,"Губернатор Сахалина провел совещание с участием представителей Сахалинэнерго и РусГидро и потребовал разобраться в причинах масштабного отключения света на Сахалине 14 марта #SLEN #HYDR Подобный инцидент уже имел место в декабре прошлого года. Повторение считаю недопустимым, — сказал Валерий Лимаренко.",-0.0358,1.8072289156626522,3.38
2026-03-17 10:46:10,APRI,"АПРИ приступает к реализации 2-х проектов в Ставропольском крае и Ростовской области с потенциальным суммарным объемом застройки 550 тыс кв м. #APRI Мы видим колоссальный дефицит качественного номерного фонда в Кавминводах на фоне загрузки отелей, в высокий сезон она превышает 90%. Растущий спрос на внутренний туризм и ограниченное предложение со стороны гостиниц открывают для АПРИ уникальное инвестиционное окно. Кроме этого, развитие новых рекреационных проектов в Кавказских Минеральных Водах входит в число приоритетов в рамках Федерального плана комплексного развития городов-курортов региона до 2030 года, - сообщил Павел Крутолапов, гендиректор АПРИ.",0.9633,-0.32851511169514264,15.17
2026-03-17 10:34:37,SNGS,"Кремль может рассчитывать на дальнейшее смягчение санкций со стороны Белого дома, если поставки ближневосточной нефти через пролив не возобновятся в полном объеме — Bloomberg #SNGS #SIBN",0.1723,0.11086474501108017,22.575
2026-03-17 10:34:37,SIBN,"Кремль может рассчитывать на дальнейшее смягчение санкций со стороны Белого дома, если поставки ближневосточной нефти через пролив не возобновятся в полном объеме — Bloomberg #SNGS #SIBN",0.1723,-0.5759736697750918,543.75
2026-03-17 10:31:03,LKOH,"Москва загружает нефть в танкеры: за неделю до 15 марта 37 танкеров погрузили 27,79 млн барр российской нефти, неделей ранее - 20,18 млн барр на 27 судах — Bloomberg #ROSN #LKOH",-0.0017,0.20111927247289263,5729.5
2026-03-17 10:31:03,ROSN,"Москва загружает нефть в танкеры: за неделю до 15 марта 37 танкеров погрузили 27,79 млн барр российской нефти, неделей ранее - 20,18 млн барр на 27 судах — Bloomberg #ROSN #LKOH",-0.0017,-0.2620439427534794,494.8
2026-03-17 10:24:16,GAZP,В ОАЭ вспыхнуло газовое месторождение из-за ударов Ирана — Bloomberg #GAZP,0.0074,-0.7321442479943793,127.45
2026-03-17 10:18:43,MRKV,"Чистая прибыль Россети Волга по МСФО за 2025 год выросла в 2,78 раза г/г до ₽11,04 млрд, выручка ₽129,25 млрд #MRKV",0.9234,1.7173847544441214,0.1688
2026-03-17 10:13:32,MRKV,"Россети Волга РСБУ 2025 год: Выручка ₽129,05 млрд Чистая прибыль ₽10,89 млрд #MRKV",-0.0013,1.7173847544441214,0.1688
2026-03-17 10:08:44,HEAD,"Число открытых вакансий в январе-марте 2026 года в большинстве отраслей уменьшилось на 12% г/г, а количество резюме увеличилось на 22% г/г — Forbes со ссылкой на SuperJob #HEAD",0.0523,-0.23240371845949537,3005.0
2026-03-17 09:46:12,LKOH,19 марта 2026 года - ЛУКОЙЛ - СД решит по дивидендам #LKOH,0.0045,0.20111927247289263,5729.5
2026-03-17 09:27:12,BSPB,"БСПБ РСБУ за февраль 2026 года: Чистая прибыль ₽2,4 млрд Чистая прибыль за 2М ₽6,1 млрд Выручка ₽6,6 млрд Выручка за 2М ₽13,5 млрд #BSPB",-0.0062,-0.8306193791269451,331.91
2026-03-17 09:02:25,HNFG,Сеть одежды Modis подала заявление о банкротстве — Ъ #HNFG,-0.0847,-0.3742203742203766,479.2
2026-03-17 08:39:20,BELU,"Розничные продажи крепкого алкоголя в России в феврале снизились на 2,73% г/г и на 11,8% м/м, составив 14,82 млн дал — Ъ #BELU",-0.0739,0.27790643816581484,433.0
2026-03-17 08:06:51,MGNT,"Ритейлер Светофор сократил число магазинов на 11,6% по итогам 2025 года: сеть теряет позиции на фоне роста конкурентов и онлайн-торговли — Ведомости #MGNT #X5 #LENT",-0.063,0.6055900621118012,3239.5
2026-03-17 08:06:51,LENT,"Ритейлер Светофор сократил число магазинов на 11,6% по итогам 2025 года: сеть теряет позиции на фоне роста конкурентов и онлайн-торговли — Ведомости #MGNT #X5 #LENT",-0.063,-0.6430155210643016,2240.5
2026-03-17 07:39:19,PLZL,"Полюс фиксирует резкий рост себестоимости и ожидает дальнейшее увеличение затрат в 2026 году на 10–50%, до $810–1100 за унцию, из-за роста НДПИ и ухудшения качества добыча — Ъ #PLZL",-0.0013,0.1419861354714813,2398.0
2026-03-17 07:05:52,AKRN,Венгрия обратилась к ЕС с просьбой отменить пошлины на удобрения из РФ и Белоруссии на фоне войны в Иране — Politico #PHOR #AKRN,-0.0043,1.1593633326783257,20592.0
2026-03-17 07:05:52,PHOR,Венгрия обратилась к ЕС с просьбой отменить пошлины на удобрения из РФ и Белоруссии на фоне войны в Иране — Politico #PHOR #AKRN,-0.0043,1.7948717948717947,7543.0
2026-03-16 21:23:13,UGLD,"ЮГК не комментирует арест ее средств, находится в тесном взаимодействии с госорганами — РИА Новости со ссылкой на пресс-службу компании #UGLD",-0.0468,-9.515214027849405,0.7018
2026-03-16 21:03:18,EUTR,Рентабельность продаж бензина на АЗС России к середине марта упала ниже прошлогоднего уровня из-за роста оптовых цен на нефтепродукты — Ъ #EUTR,-0.0403,0.0833333333333286,120.1
2026-03-16 20:18:14,LKOH,"Еврокомиссия рекомендует странам ЕС, включая Венгрию и Словакию, готовиться к полному запрету на импорт нефти из России — еврокомиссар по энергетике Дан Йоргенсен #LKOH",0.6568,-2.2130725681935153,5700.0
2026-03-16 19:57:28,RUAL,Русал не видит рисков для российского рынка алюминия из-за ситуации вокруг Ирана и готов увеличить поставки при росте спроса на металл — РИА Новости #RUAL,-0.2367,-2.3155329049412843,44.085
2026-03-16 19:43:14,WUSH,"ВУШ МСФО 2025 г.: выручка ₽12,07 млрд чистый убыток ₽2,30 млрд #WUSH",-0.2563,2.0619635754657724,97.51
2026-03-16 18:26:25,UGLD,Акции ЮГК упали на 10% после наложения ареста на денежные средства компании #UGLD,-0.0571,-9.515214027849405,0.7018
2026-03-16 18:22:25,UGLD,На денежные средства ЮГК наложен арест. Сумма составляет 32 141 541 000 рублей #UGLD,-0.0024,-9.515214027849405,0.7018
2026-03-16 18:19:41,RUAL,"РУСАЛ РСБУ 2025 г.: выручка ₽164,04 млрд чистый убыток ₽5,7 млрд #RUAL",-0.197,-2.3155329049412843,44.085
2026-03-16 18:04:55,SVCB,МНЕНИЕ: Ожидаем дивиденды Совкомбанка по итогам 2025 г. 60 коп. на акцию . Сохраняем целевую цену на уровне 20 руб. и рейтинг ПОКУПАТЬ — Ренессанс Капитал #SVCB,-0.0001,-0.7052709725315562,13.375
2026-03-16 17:37:54,PLZL,"Полюс по итогам 2025 года нарастил капитальные затраты до рекордного уровня $2,18 млрд за счет инвестиций в действующие и перспективные проекты. Общие денежные затраты достигли $739 на унцию, главным образом в результате роста НДПИ на фоне более высокой средней цены реализации золота. Производство составило 2,53 млн унций, что соответствует ранее заявленному гайденсу в диапазоне 2,5–2,6 млн унций, EBITDA выросла до $6,35 млрд . Чистый долг компании составил около $7,1 млрд, показатель Net debt/EBITDA — около 1,1x. Таким образом компания в целом выполняет заявленные ориентиры и подтверждает репутацию одного из наиболее предсказуемых эмитентов в секторе, что является важным фактором для инвесторов. #PLZL",0.6449,-1.6119746689694985,2392.6
2026-03-16 17:18:02,AFLT,Путин разрешил Аэрофлоту увеличить долю в Аэромаре — крупнейшем поставщике питания для авиапассажиров — распоряжение #AFLT,0.4667,-1.014040561622471,50.76
2026-03-16 17:01:49,GAZP,"Газпром РСБУ 2025 г.: выручка ₽5,846 трлн чистая прибыль ₽11,3 млрд #GAZP",-0.7257,-1.4140793114048595,128.28
2026-03-16 16:57:59,VKCO,"Telegram - незаконный мигрант, который работает в России, но ее законов не соблюдает и подлежит депортации — замкомитета Госдумы по информполитике Олег Матвейчев #VKCO",-0.5558,2.268211920529809,308.85
2026-03-16 16:29:23,MTSS,Власти Петербурга рассматривают возможность введения полного запрета на въезд в исторический центр города на электросамокатах #WUSH #MTSS,0.0027,-0.5487269534679543,226.55
2026-03-16 16:29:23,WUSH,Власти Петербурга рассматривают возможность введения полного запрета на въезд в исторический центр города на электросамокатах #WUSH #MTSS,0.0027,2.0619635754657724,97.51
2026-03-16 16:04:30,RTKM,"Счетная палата собирается проверить тарифы Почты России и Ростелекома при предоставлении ими услуг для госорганов и судов — Парламентская газета #RTKM Как отметила аудитор Счетной палаты Светлана Орлова, комплексная проверка информационной судебной системы уже выявила отсутствие единого информационного пространства и завышенные тарифы Почты России и Ростелекома. Конечно, они должны снижать тарифы. Но здесь технологию должна разработать ФАС, которая за этим следит, — сказала аудитор.",-0.7382,-1.1673791515948715,60.11
2026-03-16 15:20:44,GAZP,Еврокомиссар по энергетике: Мы не хотим повторять ошибок прошлого и не будем импортировать из России ни одной молекулы газа #GAZP #NVTK,-0.0263,-1.4140793114048595,128.28
2026-03-16 15:20:44,NVTK,Еврокомиссар по энергетике: Мы не хотим повторять ошибок прошлого и не будем импортировать из России ни одной молекулы газа #GAZP #NVTK,-0.0263,-3.3140489965002407,1353.7
2026-03-16 15:15:26,GEMA,"Гемабанк рассматривает возможность размещения до 3,3 млн дополнительных обыкновенных акций по открытой подписке #GEMA Окончательное решение о размещении и его условиях будет принято Общим собранием акционеров 7 апреля 2026 года.",0.4341,-3.336113427856547,115.9
2026-03-16 14:10:00,HEAD,"За год число активных резюме на одну открытую вакансию увеличилось почти вдвое #HEAD В феврале 2026 показатель составлял 9,6 .",0.0482,-0.23201856148491878,3010.0
2026-03-16 13:52:36,FESH,ФАС исключила более 3 млрд рублей из тарифов на услуги в морских портах в 2025 году #NMTP #FESH,-0.0116,-1.3891132288806323,61.05
2026-03-16 13:52:36,NMTP,ФАС исключила более 3 млрд рублей из тарифов на услуги в морских портах в 2025 году #NMTP #FESH,-0.0116,-1.1972633979475533,8.665
2026-03-16 13:45:29,TRNFP,"Украинцы ремонтируют нефтепровод Дружба в поте лица — еврокомиссар по энергетике Дан Йоргенсен #TRNFP У нас была утром встреча с украинцами, которые заявили, что работают так быстро, как только могут, чтобы отремонтировать нефтепровод, — заявил Йоргенсен.",0.789,-1.1178717985000834,1397.6
2026-03-16 13:32:57,SVCB,Только 9% крупных российских банков в 2026 году ожидают снижения чистой прибыли — РБК со ссылкой на исследование НКР и Б1 #VTBR #SVCB,-0.0067,-0.7052709725315562,13.375
2026-03-16 13:32:57,VTBR,Только 9% крупных российских банков в 2026 году ожидают снижения чистой прибыли — РБК со ссылкой на исследование НКР и Б1 #VTBR #SVCB,-0.0067,-0.1155401502021887,86.45
2026-03-16 13:30:37,PLZL,МНЕНИЕ: По итогам года за 4 квартал Полюс может заплатить дивиденды в размере около ₽55 на акцию — Market Power #PLZL,0.3131,-1.6119746689694985,2392.6
2026-03-16 13:24:03,LKOH,Индийский замминистра торговли: Мы закупаем российскую нефть. Объемы закупок у России возросли #ROSN #LKOH,-0.0046,-2.2130725681935153,5700.0
2026-03-16 13:24:03,ROSN,Индийский замминистра торговли: Мы закупаем российскую нефть. Объемы закупок у России возросли #ROSN #LKOH,-0.0046,-2.573456911851708,494.05
2026-03-16 13:02:27,SBER,"Количество выданных автокредитов в феврале 2026 года снизилось на 7,4% м/м до 1,49 млн ед — НБКИ #SBER",0.0014,-0.39351487486226977,316.4
2026-03-16 12:54:04,PHOR,"Китай ограничивает экспорт удобрений — Bloomberg #PHOR По словам источников, знакомых с ситуацией, правительство попросило экспортеров приостановить вывоз азотно-калийных удобрений. Пекин также подтвердил существующие ограничения на экспорт карбамида",0.0045,0.6798096532970768,7405.0
2026-03-16 12:33:03,APRI,"Объем продаж АПРИ в январе-феврале 2026 года вырос в 5,4 раза г/г до 31,02 тыс кв м — операционные результаты #APRI Объем продаж в денежном выражении также увеличился в 5,4 раза и составил 4,74 млрд руб. Стоит отметить, что строительный рынок становится все более сбалансированным: спрос на рыночную ипотеку растет по мере снижения ставки, а помимо механизмов льготной ипотеки набирают популярность альтернативные методы стимулирования продаж. При этом новые проекты запускаются осторожно, что, по прогнозам аналитиков, создает предпосылки дефицита предложения объектов в высокой степени готовности уже в среднесрочной перспективе в основных регионах нашего присутствия. На этом фоне АПРИ оказывается в выигрышной позиции: с уровнем стройготовности 65% и высоким качеством застройки мы готовы удовлетворить растущий спрос, - председатель СД АПРИ Алексей Овакимян.",0.9472,-1.6921575008135359,15.105
2026-03-16 12:30:16,SBER,В конце 2025 года количество случаев продажи квартир из-за ипотечных долгов выросло вдвое — Известия #SBER,-0.0007,-0.39351487486226977,316.4
2026-03-16 12:09:48,MISB,В акциях дочек и сынишек ТНС Энерго сегодня всеобъемлющий рост после выхода отчетностей по РСБУ... ну или по какой-другой причине #YRSB #MISB,-0.114,10.389610389610393,59.5
2026-03-16 12:09:48,YRSB,В акциях дочек и сынишек ТНС Энерго сегодня всеобъемлющий рост после выхода отчетностей по РСБУ... ну или по какой-другой причине #YRSB #MISB,-0.114,7.161125319693094,838.0
2026-03-16 11:50:21,CHMF,"Производство стали в Китае за январь-февраль 2026 года снизилось на 3,6% г/г до 160 млн т — Bloomberg #CHMF",-0.0009,-0.3234850118611171,924.4
2026-03-16 11:39:36,RUAL,"Алюминиевый завод South32 в Мозамбике, второй по величине в Южном полушарии, приостановил работу из-за высоких цен на электроэнергию — Bloomberg #RUAL",-0.9253,-2.3155329049412843,44.085
2026-03-16 11:20:28,RUAL,"МНЕНИЕ: Дефицит алюминия на мировом рынке в 2026 году способен спровоцировать рост издержек и конечных цен в производственном секторе — эксперты, опрошенные РИА Новости #RUAL",0.2037,-2.3155329049412843,44.085
2026-03-16 11:03:36,TGKBP,"ТГК-2 РСБУ 2025 год: Выручка ₽52,05 млрд Чистая прибыль ₽1,64 млрд против прибыли ₽16,7 млн годом ранее #TGKBP",-0.4811,0.7709251101321655,0.00915
2026-03-16 11:01:03,PLZL,"Полюс подтверждает ранее озвученный объем производства золота на 2026 год в диапазоне 2,5 млн - 2,6 млн унций #PLZL",0.0292,-1.6119746689694985,2392.6
2026-03-16 10:59:10,PLZL,"Капзатраты Полюса в 2025 году выросли на 73% г/г до рекордных $2,18 млрд, прогноз на 2026 год - $2,2-2,5 млрд #PLZL Полюс вошел в новый цикл роста, в рамках которого нам предстоят масштабные инвестиции в развитие предприятий. Уже в 2025 году они составили рекордные за всю историю Компании $2,2 млрд, - Алексей Востоков, гендиректор компании.",0.5906,-1.6119746689694985,2392.6
2026-03-16 10:56:08,PLZL,"Объем производства золота Полюсом в 2025 году снизился на 16% г/г до 2,52 млн унций, объем реализации снизился на 18% до 2,53 млн унций #PLZL",0.0543,-1.6119746689694985,2392.6
2026-03-16 10:38:30,PLZL,"Чистая прибыль Полюса по РСБУ за 2025 год составила 2,12 трлн руб против 0,7 трлн руб годом ранее #PLZL",-0.8007,-1.6119746689694985,2392.6
2026-03-16 10:37:07,SVCB,МНЕНИЕ: В 2026 прогнозируем рост чистой прибыли Совкомбанка на 68% г/г до 89 млрд ₽ — это самый сильный ожидаемый рост чистой прибыли в российском финансовом секторе — АТОН #SVCB,0.1653,-0.7052709725315562,13.375
2026-03-16 10:30:17,PLZL,"Полюс МСФО 2025 год: Выручка ₽695,1 млрд Прибыль ₽314,1 млрд #PLZL",-0.0039,-1.6119746689694985,2392.6
2026-03-16 10:12:09,WUSH,"Акционерам ВУШ с утра захотелось покататься: вместо электросамокатов они выбрали акции, которые прибавляют более 4% #WUSH",-0.259,2.0619635754657724,97.51
2026-03-16 10:03:53,SBER,"Россияне в январе 2026 год сняли с банковских карт и накопительных счетов ₽1,6 трлн - второй по величине отток за всю историю наблюдений — РБК #SBER #VTBR",-0.0061,-0.39351487486226977,316.4
2026-03-16 10:03:53,VTBR,"Россияне в январе 2026 год сняли с банковских карт и накопительных счетов ₽1,6 трлн - второй по величине отток за всю историю наблюдений — РБК #SBER #VTBR",-0.0061,-0.1155401502021887,86.45
2026-03-16 09:26:55,YDEX,Яндекс опроверг информацию Коммерсанта о сокращении сотрудников. Компания продолжает активно нанимать работников в разные сервисы. По итогам 2025 года численность основного персонала увеличилась на 9% и превысила 31 500 человек. Сейчас в Яндексе открыто почти 1 300 вакансий. #YDEX,0.0013,-0.7630211213093,4487.0
2026-03-16 09:17:59,RASP,"Цены на российский высококалорийный уголь в Азии выросли из-за конфликта на Ближнем Востоке и скачка цен на газ. При этом российские угольщики смогут извлечь выгоду на премиальных рынках, таких как Южная Корея. В то время Китай, как главный покупатель угля в регионе, не готов платить премию за доставку — Ъ #MTLR #RASP",-0.0049,-1.3549337260677534,167.45
2026-03-16 09:17:59,MTLR,"Цены на российский высококалорийный уголь в Азии выросли из-за конфликта на Ближнем Востоке и скачка цен на газ. При этом российские угольщики смогут извлечь выгоду на премиальных рынках, таких как Южная Корея. В то время Китай, как главный покупатель угля в регионе, не готов платить премию за доставку — Ъ #MTLR #RASP",-0.0049,0.664046618783026,74.28
2026-03-16 08:41:26,YDEX,Яндекс может сократить часть сотрудников в поисковом направлении в рамках оптимизации штата — Ъ #YDEX,-0.0001,-0.7630211213093,4487.0
2026-03-16 08:02:09,RAGR,"Цены на российскую пшеницу выросли до $238–240 за тонну на фоне удорожания углеводородов, прибавив $4 за неделю и достигли максимума за семь месяцев — Ъ #RAGR",0.0009,-0.8896492728828111,115.86
2026-03-16 07:51:27,LKOH,Россия в феврале увеличила экспорт дизтоплива в Бразилию на 68% г/г и ищет новые рынки для нефтепродуктов на фоне отказа старых партнеров от закупок из-за санкций — Ъ #ROSN #LKOH,0.0007,-2.2130725681935153,5700.0
2026-03-16 07:51:27,ROSN,Россия в феврале увеличила экспорт дизтоплива в Бразилию на 68% г/г и ищет новые рынки для нефтепродуктов на фоне отказа старых партнеров от закупок из-за санкций — Ъ #ROSN #LKOH,0.0007,-2.573456911851708,494.05
2026-03-16 07:42:12,MOEX,"Доля операций нерезидентов на российском рынке акций во II половине 2025 года выросла втрое и превысила 3,5% от общего оборота — максимум за последние три года — Ъ #MOEX",-0.2368,-0.4335919671382878,174.52
2026-03-16 07:31:00,LKOH,МНЕНИЕ: Эксперты о временном смягчении санкций США на российскую нефть — Ведомости Смягчение носит технический характер и не направлено на конкретные компании Лицензия не означает устойчивого восстановления экспорта — это скорее временное решение на фоне кризиса поставок Запасы российской нефти на танкерах способны закрыть разрыв спроса и предложения лишь на несколько недель Санкции для администрации Трампа остаются инструментом политического давления #ROSN #LKOH,-0.0104,-2.2130725681935153,5700.0
2026-03-16 07:31:00,ROSN,МНЕНИЕ: Эксперты о временном смягчении санкций США на российскую нефть — Ведомости Смягчение носит технический характер и не направлено на конкретные компании Лицензия не означает устойчивого восстановления экспорта — это скорее временное решение на фоне кризиса поставок Запасы российской нефти на танкерах способны закрыть разрыв спроса и предложения лишь на несколько недель Санкции для администрации Трампа остаются инструментом политического давления #ROSN #LKOH,-0.0104,-2.573456911851708,494.05
